Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday
2023-08-21,P004,S04,13,110500.0,0,0
2023-08-21,P004,S05,14,119000.0,0,0
2023-08-21,P004,S06,11,93500.0,0,0
2023-08-21,P005,S01,82,164651.05,1,0
2023-08-21,P005,S02,87,150680.58,1,0
2023-08-21,P005,S03,43,94600.0,0,0
2023-08-21,P005,S04,76,149502.54,1,0
2023-08-21,P005,S05,46,101200.0,0,0
2023-08-21,P005,S06,41,90200.0,0,0
2023-08-22,P001,S01,54,204031.88,1,0
2023-08-22,P001,S02,31,139500.0,0,0
2023-08-22,P001,S03,39,175500.0,0,0
2023-08-22,P001,S04,25,112500.0,0,0
2023-08-22,P001,S05,23,103500.0,0,0
2023-08-22,P001,S06,34,115009.48,1,0
2023-08-22,P002,S01,87,104400.0,0,0
2023-08-22,P002,S02,76,91200.0,0,0
2023-08-22,P002,S03,79,94800.0,0,0
2023-08-22,P002,S04,125,123389.22,1,0
2023-08-22,P002,S05,74,88800.0,0,0
2023-08-22,P002,S06,95,98184.47,1,0
2023-08-22,P003,S01,329,115150.0,0,0
2023-08-22,P003,S02,375,131250.0,0,0
2023-08-22,P003,S03,343,120050.0,0,0
2023-08-22,P003,S04,455,134704.77,1,0
2023-08-22,P003,S05,468,124981.64,1,0
2023-08-22,P003,S06,470,131999.92,1,0
2023-08-22,P004,S01,16,136000.0,0,0
2023-08-22,P004,S02,24,193776.0,1,0
2023-08-22,P004,S03,17,144500.0,0,0
2023-08-22,P004,S04,12,102000.0,0,0
2023-08-22,P004,S05,12,102000.0,0,0
2023-08-22,P004,S06,18,127447.33,1,0
2023-08-22,P005,S01,57,125400.0,0,0
2023-08-22,P005,S02,60,132000.0,0,0
2023-08-22,P005,S03,51,112200.0,0,0
2023-08-22,P005,S04,37,81400.0,0,0
2023-08-22,P005,S05,52,114400.0,0,0
2023-08-22,P005,S06,44,96800.0,0,0
2023-08-23,P001,S01,35,157500.0,0,0
2023-08-23,P001,S02,29,130500.0,0,0
2023-08-23,P001,S03,25,112500.0,0,0
2023-08-23,P001,S04,22,99000.0,0,0
2023-08-23,P001,S05,27,121500.0,0,0
2023-08-23,P001,S06,24,108000.0,0,0
2023-08-23,P002,S01,97,116400.0,0,0
2023-08-23,P002,S02,84,100800.0,0,0
2023-08-23,P002,S03,70,84000.0,0,0
2023-08-23,P002,S04,53,63600.0,0,0
2023-08-23,P002,S05,74,88800.0,0,0
2023-08-23,P002,S06,102,95864.97,1,0
2023-08-23,P003,S01,379,132650.0,0,0
2023-08-23,P003,S02,308,107800.0,0,0
2023-08-23,P003,S03,307,107450.0,0,0
2023-08-23,P003,S04,288,100800.0,0,0
2023-08-23,P003,S05,321,112350.0,0,0
2023-08-23,P003,S06,225,78750.0,0,0
2023-08-23,P004,S01,14,119000.0,0,0
2023-08-23,P004,S02,16,136000.0,0,0
2023-08-23,P004,S03,12,102000.0,0,0
2023-08-23,P004,S04,9,76500.0,0,0
2023-08-23,P004,S05,12,102000.0,0,0
2023-08-23,P004,S06,16,126026.12,1,0
2023-08-23,P005,S01,59,129800.0,0,0
2023-08-23,P005,S02,50,110000.0,0,0
2023-08-23,P005,S03,67,147400.0,0,0
2023-08-23,P005,S04,49,107800.0,0,0
2023-08-23,P005,S05,47,103400.0,0,0
2023-08-23,P005,S06,40,88000.0,0,0
2023-08-24,P001,S01,38,171000.0,0,0
2023-08-24,P001,S02,33,148500.0,0,0
2023-08-24,P001,S03,29,130500.0,0,0
2023-08-24,P001,S04,25,112500.0,0,0
2023-08-24,P001,S05,32,144000.0,0,0
2023-08-24,P001,S06,25,112500.0,0,0
2023-08-24,P002,S01,107,128400.0,0,0
2023-08-24,P002,S02,89,106800.0,0,0
2023-08-24,P002,S03,80,96000.0,0,0
2023-08-24,P002,S04,94,99840.11,1,0
2023-08-24,P002,S05,128,120983.57,1,0
2023-08-24,P002,S06,54,64800.0,0,0
2023-08-24,P003,S01,703,219043.84,1,0
2023-08-24,P003,S02,293,102550.0,0,0
2023-08-24,P003,S03,349,122150.0,0,0
2023-08-24,P003,S04,467,150287.5,1,0
2023-08-24,P003,S05,292,102200.0,0,0
2023-08-24,P003,S06,261,91350.0,0,0
2023-08-24,P004,S01,16,136000.0,0,0
2023-08-24,P004,S02,15,127500.0,0,0
2023-08-24,P004,S03,20,150918.7,1,0
2023-08-24,P004,S04,12,102000.0,0,0
2023-08-24,P004,S05,15,127500.0,0,0
2023-08-24,P004,S06,13,110500.0,0,0
2023-08-24,P005,S01,67,147400.0,0,0
2023-08-24,P005,S02,62,136400.0,0,0
2023-08-24,P005,S03,52,114400.0,0,0
2023-08-24,P005,S04,39,85800.0,0,0
2023-08-24,P005,S05,55,121000.0,0,0
2023-08-24,P005,S06,35,77000.0,0,0
2023-08-25,P001,S01,35,157500.0,0,0
2023-08-25,P001,S02,40,180000.0,0,0
2023-08-25,P001,S03,45,144926.42,1,0
2023-08-25,P001,S04,40,131786.66,1,0
2023-08-25,P001,S05,43,164705.96,1,0
2023-08-25,P001,S06,26,117000.0,0,0
2023-08-25,P002,S01,95,114000.0,0,0
2023-08-25,P002,S02,105,91236.6,1,0
2023-08-25,P002,S03,98,117600.0,0,0
2023-08-25,P002,S04,71,85200.0,0,0
2023-08-25,P002,S05,67,80400.0,0,0
2023-08-25,P002,S06,42,50400.0,0,0
2023-08-25,P003,S01,334,116900.0,0,0
2023-08-25,P003,S02,307,107450.0,0,0
2023-08-25,P003,S03,331,115850.0,0,0
2023-08-25,P003,S04,287,100450.0,0,0
2023-08-25,P003,S05,301,105350.0,0,0
2023-08-25,P003,S06,245,85750.0,0,0
2023-08-25,P004,S01,18,153000.0,0,0
2023-08-25,P004,S02,16,136000.0,0,0
2023-08-25,P004,S03,12,102000.0,0,0
2023-08-25,P004,S04,7,59500.0,0,0
2023-08-25,P004,S05,15,127500.0,0,0
2023-08-25,P004,S06,12,102000.0,0,0
2023-08-25,P005,S01,90,163398.08,1,0
2023-08-25,P005,S02,68,149600.0,0,0
2023-08-25,P005,S03,81,153556.92,1,0
2023-08-25,P005,S04,37,81400.0,0,0
2023-08-25,P005,S05,76,132006.53,1,0
2023-08-25,P005,S06,52,84272.89,1,0
2023-08-26,P001,S01,68,278648.27,1,0
2023-08-26,P001,S02,37,166500.0,0,0
2023-08-26,P001,S03,56,225032.24,1,0
2023-08-26,P001,S04,34,153000.0,0,0
2023-08-26,P001,S05,50,209180.45,1,0
2023-08-26,P001,S06,25,112500.0,0,0
2023-08-26,P002,S01,99,118800.0,0,0
2023-08-26,P002,S02,135,117684.27,1,0
2023-08-26,P002,S03,100,120000.0,0,0
2023-08-26,P002,S04,115,125054.42,1,0
2023-08-26,P002,S05,60,72000.0,0,0
2023-08-26,P002,S06,79,94800.0,0,0
2023-08-26,P003,S01,694,209302.57,1,0
2023-08-26,P003,S02,405,141750.0,0,0
2023-08-26,P003,S03,669,181032.59,1,0
2023-08-26,P003,S04,478,130247.92,1,0
2023-08-26,P003,S05,357,124950.0,0,0
2023-08-26,P003,S06,413,115792.61,1,0
2023-08-26,P004,S01,22,187000.0,0,0
2023-08-26,P004,S02,22,161312.9,1,0
2023-08-26,P004,S03,11,93500.0,0,0
2023-08-26,P004,S04,14,119000.0,0,0
2023-08-26,P004,S05,12,102000.0,0,0
2023-08-26,P004,S06,12,102000.0,0,0
2023-08-26,P005,S01,69,151800.0,0,0
2023-08-26,P005,S02,95,196739.3,1,0
2023-08-26,P005,S03,103,186610.96,1,0
2023-08-26,P005,S04,64,140800.0,0,0
2023-08-26,P005,S05,88,141972.71,1,0
2023-08-26,P005,S06,55,121000.0,0,0
2023-08-27,P001,S01,62,218909.02,1,0
2023-08-27,P001,S02,44,198000.0,0,0
2023-08-27,P001,S03,31,139500.0,0,0
2023-08-27,P001,S04,24,108000.0,0,0
2023-08-27,P001,S05,40,180000.0,0,0
2023-08-27,P001,S06,29,130500.0,0,0
2023-08-27,P002,S01,89,106800.0,0,0
2023-08-27,P002,S02,100,120000.0,0,0
2023-08-27,P002,S03,75,90000.0,0,0
2023-08-27,P002,S04,136,145631.26,1,0
2023-08-27,P002,S05,97,116400.0,0,0
2023-08-27,P002,S06,68,81600.0,0,0
2023-08-27,P003,S01,744,186661.5,1,0
2023-08-27,P003,S02,447,156450.0,0,0
2023-08-27,P003,S03,717,178313.75,1,0
2023-08-27,P003,S04,317,110950.0,0,0
2023-08-27,P003,S05,390,113448.67,1,0
2023-08-27,P003,S06,274,95900.0,0,0
2023-08-27,P004,S01,18,153000.0,0,0
2023-08-27,P004,S02,19,161500.0,0,0
2023-08-27,P004,S03,26,167120.41,1,0
2023-08-27,P004,S04,14,119000.0,0,0
2023-08-27,P004,S05,15,127500.0,0,0
2023-08-27,P004,S06,14,119000.0,0,0
2023-08-27,P005,S01,91,163369.8,1,0
2023-08-27,P005,S02,113,230806.46,1,0
2023-08-27,P005,S03,69,151800.0,0,0
2023-08-27,P005,S04,90,179805.68,1,0
2023-08-27,P005,S05,99,171368.62,1,0
2023-08-27,P005,S06,82,159540.78,1,0
2023-08-28,P001,S01,40,180000.0,0,0
2023-08-28,P001,S02,30,135000.0,0,0
2023-08-28,P001,S03,34,153000.0,0,0
2023-08-28,P001,S04,27,121500.0,0,0
2023-08-28,P001,S05,25,112500.0,0,0
2023-08-28,P001,S06,26,117000.0,0,0
2023-08-28,P002,S01,92,110400.0,0,0
2023-08-28,P002,S02,84,100800.0,0,0
2023-08-28,P002,S03,65,78000.0,0,0
2023-08-28,P002,S04,82,72507.57,1,0
2023-08-28,P002,S05,74,88800.0,0,0
2023-08-28,P002,S06,52,62400.0,0,0
2023-08-28,P003,S01,461,161350.0,0,0
2023-08-28,P003,S02,361,126350.0,0,0
2023-08-28,P003,S03,443,133660.34,1,0
2023-08-28,P003,S04,502,159754.65,1,0
2023-08-28,P003,S05,277,96950.0,0,0
2023-08-28,P003,S06,263,92050.0,0,0
2023-08-28,P004,S01,15,127500.0,0,0
2023-08-28,P004,S02,15,127500.0,0,0
2023-08-28,P004,S03,14,119000.0,0,0
2023-08-28,P004,S04,10,85000.0,0,0
2023-08-28,P004,S05,19,133624.83,1,0
2023-08-28,P004,S06,11,93500.0,0,0
2023-08-28,P005,S01,60,132000.0,0,0
2023-08-28,P005,S02,65,143000.0,0,0
2023-08-28,P005,S03,51,112200.0,0,0
2023-08-28,P005,S04,73,127122.15,1,0
2023-08-28,P005,S05,50,110000.0,0,0
2023-08-28,P005,S06,43,94600.0,0,0
2023-08-29,P001,S01,33,148500.0,0,0
2023-08-29,P001,S02,37,166500.0,0,0
2023-08-29,P001,S03,26,117000.0,0,0
2023-08-29,P001,S04,25,112500.0,0,0
2023-08-29,P001,S05,42,168426.83,1,0
2023-08-29,P001,S06,19,85500.0,0,0
2023-08-29,P002,S01,143,130092.76,1,0
2023-08-29,P002,S02,82,98400.0,0,0
2023-08-29,P002,S03,79,94800.0,0,0
2023-08-29,P002,S04,81,97200.0,0,0
2023-08-29,P002,S05,69,82800.0,0,0
2023-08-29,P002,S06,69,82800.0,0,0
2023-08-29,P003,S01,409,143150.0,0,0
2023-08-29,P003,S02,350,122500.0,0,0
2023-08-29,P003,S03,472,139844.88,1,0
2023-08-29,P003,S04,374,102462.09,1,0
2023-08-29,P003,S05,241,84350.0,0,0
2023-08-29,P003,S06,221,77350.0,0,0
2023-08-29,P004,S01,28,198105.74,1,0
2023-08-29,P004,S02,17,144500.0,0,0
2023-08-29,P004,S03,25,199039.2,1,0
2023-08-29,P004,S04,9,76500.0,0,0
2023-08-29,P004,S05,12,102000.0,0,0
2023-08-29,P004,S06,12,102000.0,0,0
2023-08-29,P005,S01,61,134200.0,0,0
2023-08-29,P005,S02,51,112200.0,0,0
2023-08-29,P005,S03,43,94600.0,0,0
2023-08-29,P005,S04,43,94600.0,0,0
2023-08-29,P005,S05,44,96800.0,0,0
2023-08-29,P005,S06,42,92400.0,0,0
2023-08-30,P001,S01,38,171000.0,0,0
2023-08-30,P001,S02,62,263770.86,1,0
2023-08-30,P001,S03,37,166500.0,0,0
2023-08-30,P001,S04,27,121500.0,0,0
2023-08-30,P001,S05,28,126000.0,0,0
2023-08-30,P001,S06,30,135000.0,0,0
2023-08-30,P002,S01,87,104400.0,0,0
2023-08-30,P002,S02,98,117600.0,0,0
2023-08-30,P002,S03,80,96000.0,0,0
2023-08-30,P002,S04,83,99600.0,0,0
2023-08-30,P002,S05,86,103200.0,0,0
2023-08-30,P002,S06,68,81600.0,0,0
2023-08-30,P003,S01,307,107450.0,0,0
2023-08-30,P003,S02,329,115150.0,0,0
2023-08-30,P003,S03,323,113050.0,0,0
2023-08-30,P003,S04,221,77350.0,0,0
2023-08-30,P003,S05,291,101850.0,0,0
2023-08-30,P003,S06,253,88550.0,0,0
2023-08-30,P004,S01,15,127500.0,0,0
2023-08-30,P004,S02,22,150819.99,1,0
2023-08-30,P004,S03,14,119000.0,0,0
2023-08-30,P004,S04,13,110500.0,0,0
2023-08-30,P004,S05,24,186853.09,1,0
2023-08-30,P004,S06,11,93500.0,0,0
2023-08-30,P005,S01,68,149600.0,0,0
2023-08-30,P005,S02,59,129800.0,0,0
2023-08-30,P005,S03,74,138303.46,1,0
2023-08-30,P005,S04,71,147144.32,1,0
2023-08-30,P005,S05,48,105600.0,0,0
2023-08-30,P005,S06,79,133569.51,1,0
2023-08-31,P001,S01,28,126000.0,0,0
2023-08-31,P001,S02,38,171000.0,0,0
2023-08-31,P001,S03,36,162000.0,0,0
2023-08-31,P001,S04,25,112500.0,0,0
2023-08-31,P001,S05,31,139500.0,0,0
2023-08-31,P001,S06,22,99000.0,0,0
2023-08-31,P002,S01,79,94800.0,0,0
2023-08-31,P002,S02,86,103200.0,0,0
2023-08-31,P002,S03,72,86400.0,0,0
2023-08-31,P002,S04,114,97691.31,1,0
2023-08-31,P002,S05,108,100029.01,1,0
2023-08-31,P002,S06,58,69600.0,0,0
2023-08-31,P003,S01,621,161136.03,1,0
2023-08-31,P003,S02,536,172032.64,1,0
2023-08-31,P003,S03,278,97300.0,0,0
2023-08-31,P003,S04,270,94500.0,0,0
2023-08-31,P003,S05,252,88200.0,0,0
2023-08-31,P003,S06,439,127054.41,1,0
2023-08-31,P004,S01,23,143839.5,1,0
2023-08-31,P004,S02,12,102000.0,0,0
2023-08-31,P004,S03,13,110500.0,0,0
2023-08-31,P004,S04,13,110500.0,0,0
2023-08-31,P004,S05,15,127500.0,0,0
2023-08-31,P004,S06,20,145219.25,1,0
2023-08-31,P005,S01,48,105600.0,0,0
2023-08-31,P005,S02,88,135571.99,1,0
2023-08-31,P005,S03,54,118800.0,0,0
2023-08-31,P005,S04,45,99000.0,0,0
2023-08-31,P005,S05,39,85800.0,0,0
2023-08-31,P005,S06,70,130593.12,1,0
2023-09-01,P001,S01,44,184058.58,1,0
2023-09-01,P001,S02,25,112500.0,0,0
2023-09-01,P001,S03,36,136162.44,1,0
2023-09-01,P001,S04,27,121500.0,0,0
2023-09-01,P001,S05,22,99000.0,0,0
2023-09-01,P001,S06,30,105216.13,1,0
2023-09-01,P002,S01,80,96000.0,0,0
2023-09-01,P002,S02,65,78000.0,0,0
2023-09-01,P002,S03,67,80400.0,0,0
2023-09-01,P002,S04,91,87238.93,1,0
2023-09-01,P002,S05,67,80400.0,0,0
2023-09-01,P002,S06,54,64800.0,0,0
2023-09-01,P003,S01,274,95900.0,0,0
2023-09-01,P003,S02,418,105230.47,1,0
2023-09-01,P003,S03,288,100800.0,0,0
2023-09-01,P003,S04,244,85400.0,0,0
2023-09-01,P003,S05,358,100306.9,1,0
2023-09-01,P003,S06,227,79450.0,0,0
2023-09-01,P004,S01,14,119000.0,0,0
2023-09-01,P004,S02,13,110500.0,0,0
2023-09-01,P004,S03,13,110500.0,0,0
2023-09-01,P004,S04,9,76500.0,0,0
2023-09-01,P004,S05,18,107947.0,1,0
2023-09-01,P004,S06,8,68000.0,0,0
2023-09-01,P005,S01,54,118800.0,0,0
2023-09-01,P005,S02,53,116600.0,0,0
2023-09-01,P005,S03,45,99000.0,0,0
2023-09-01,P005,S04,47,103400.0,0,0
2023-09-01,P005,S05,41,90200.0,0,0
2023-09-01,P005,S06,53,102997.22,1,0
2023-09-02,P001,S01,64,207463.06,1,0
2023-09-02,P001,S02,32,144000.0,0,0
2023-09-02,P001,S03,58,230359.04,1,0
2023-09-02,P001,S04,24,108000.0,0,0
2023-09-02,P001,S05,50,176149.19,1,0
2023-09-02,P001,S06,34,126422.32,1,0
2023-09-02,P002,S01,89,106800.0,0,0
2023-09-02,P002,S02,77,92400.0,0,0
2023-09-02,P002,S03,136,133243.51,1,0
2023-09-02,P002,S04,75,90000.0,0,0
2023-09-02,P002,S05,57,68400.0,0,0
2023-09-02,P002,S06,93,102140.27,1,0
2023-09-02,P003,S01,622,194198.7,1,0
2023-09-02,P003,S02,378,132300.0,0,0
2023-09-02,P003,S03,370,114352.69,1,0
2023-09-02,P003,S04,210,73500.0,0,0
2023-09-02,P003,S05,300,105000.0,0,0
2023-09-02,P003,S06,473,130001.96,1,0
2023-09-02,P004,S01,12,102000.0,0,0
2023-09-02,P004,S02,12,102000.0,0,0
2023-09-02,P004,S03,11,93500.0,0,0
2023-09-02,P004,S04,19,123184.03,1,0
2023-09-02,P004,S05,14,119000.0,0,0
2023-09-02,P004,S06,10,85000.0,0,0
2023-09-02,P005,S01,92,184428.86,1,0
2023-09-02,P005,S02,56,123200.0,0,0
2023-09-02,P005,S03,43,94600.0,0,0
2023-09-02,P005,S04,47,103400.0,0,0
2023-09-02,P005,S05,47,103400.0,0,0
2023-09-02,P005,S06,38,83600.0,0,0
2023-09-03,P001,S01,34,153000.0,0,0
2023-09-03,P001,S02,28,126000.0,0,0
2023-09-03,P001,S03,27,121500.0,0,0
2023-09-03,P001,S04,38,128459.29,1,0
2023-09-03,P001,S05,44,161997.35,1,0
2023-09-03,P001,S06,47,162220.98,1,0
2023-09-03,P002,S01,74,88800.0,0,0
2023-09-03,P002,S02,83,99600.0,0,0
2023-09-03,P002,S03,58,69600.0,0,0
2023-09-03,P002,S04,45,54000.0,0,0
2023-09-03,P002,S05,77,92400.0,0,0
2023-09-03,P002,S06,63,75600.0,0,0
2023-09-03,P003,S01,397,138950.0,0,0
2023-09-03,P003,S02,596,173524.31,1,0
2023-09-03,P003,S03,297,103950.0,0,0
2023-09-03,P003,S04,302,105700.0,0,0
2023-09-03,P003,S05,443,112546.3,1,0
2023-09-03,P003,S06,200,70000.0,0,0
2023-09-03,P004,S01,16,136000.0,0,0
2023-09-03,P004,S02,26,199808.78,1,0
2023-09-03,P004,S03,16,136000.0,0,0
2023-09-03,P004,S04,11,93500.0,0,0
2023-09-03,P004,S05,11,93500.0,0,0
2023-09-03,P004,S06,11,93500.0,0,0
2023-09-03,P005,S01,57,125400.0,0,0
2023-09-03,P005,S02,82,171292.73,1,0
2023-09-03,P005,S03,110,183077.9,1,0
2023-09-03,P005,S04,41,90200.0,0,0
2023-09-03,P005,S05,55,121000.0,0,0
2023-09-03,P005,S06,44,96800.0,0,0
2023-09-04,P001,S01,31,139500.0,0,0
2023-09-04,P001,S02,26,117000.0,0,0
2023-09-04,P001,S03,28,126000.0,0,0
2023-09-04,P001,S04,26,117000.0,0,0
2023-09-04,P001,S05,38,160954.66,1,0
2023-09-04,P001,S06,23,103500.0,0,0
2023-09-04,P002,S01,57,68400.0,0,0
2023-09-04,P002,S02,83,99600.0,0,0
2023-09-04,P002,S03,94,84534.21,1,0
2023-09-04,P002,S04,64,71781.11,1,0
2023-09-04,P002,S05,59,70800.0,0,0
2023-09-04,P002,S06,65,78000.0,0,0
2023-09-04,P003,S01,357,124950.0,0,0
2023-09-04,P003,S02,290,101500.0,0,0
2023-09-04,P003,S03,413,130872.53,1,0
2023-09-04,P003,S04,253,88550.0,0,0
2023-09-04,P003,S05,206,72100.0,0,0
2023-09-04,P003,S06,190,66500.0,0,0
2023-09-04,P004,S01,14,119000.0,0,0
2023-09-04,P004,S02,18,108621.83,1,0
2023-09-04,P004,S03,12,102000.0,0,0
2023-09-04,P004,S04,10,85000.0,0,0
2023-09-04,P004,S05,11,93500.0,0,0
2023-09-04,P004,S06,11,93500.0,0,0
2023-09-04,P005,S01,54,118800.0,0,0
2023-09-04,P005,S02,55,121000.0,0,0
2023-09-04,P005,S03,62,128097.64,1,0
2023-09-04,P005,S04,38,83600.0,0,0
2023-09-04,P005,S05,48,105600.0,0,0
2023-09-04,P005,S06,36,79200.0,0,0
2023-09-05,P001,S01,62,263657.7,1,0
2023-09-05,P001,S02,28,126000.0,0,0
2023-09-05,P001,S03,28,126000.0,0,0
2023-09-05,P001,S04,21,94500.0,0,0
2023-09-05,P001,S05,37,144969.88,1,0
2023-09-05,P001,S06,21,94500.0,0,0
2023-09-05,P002,S01,67,80400.0,0,0
2023-09-05,P002,S02,79,72180.87,1,0
2023-09-05,P002,S03,70,84000.0,0,0
2023-09-05,P002,S04,50,60000.0,0,0
2023-09-05,P002,S05,52,62400.0,0,0
2023-09-05,P002,S06,74,71268.06,1,0
2023-09-05,P003,S01,303,106050.0,0,0
2023-09-05,P003,S02,345,89659.87,1,0
2023-09-05,P003,S03,308,107800.0,0,0
2023-09-05,P003,S04,231,80850.0,0,0
2023-09-05,P003,S05,241,84350.0,0,0
2023-09-05,P003,S06,239,83650.0,0,0
2023-09-05,P004,S01,12,102000.0,0,0
2023-09-05,P004,S02,13,110500.0,0,0
2023-09-05,P004,S03,12,102000.0,0,0
2023-09-05,P004,S04,10,85000.0,0,0
2023-09-05,P004,S05,9,76500.0,0,0
2023-09-05,P004,S06,11,93500.0,0,0
2023-09-05,P005,S01,49,107800.0,0,0
2023-09-05,P005,S02,88,143998.81,1,0
2023-09-05,P005,S03,45,99000.0,0,0
2023-09-05,P005,S04,42,92400.0,0,0
2023-09-05,P005,S05,38,83600.0,0,0
2023-09-05,P005,S06,43,94600.0,0,0
2023-09-06,P001,S01,28,126000.0,0,0
2023-09-06,P001,S02,20,90000.0,0,0
2023-09-06,P001,S03,21,94500.0,0,0
2023-09-06,P001,S04,39,131974.11,1,0
2023-09-06,P001,S05,23,103500.0,0,0
2023-09-06,P001,S06,21,94500.0,0,0
2023-09-06,P002,S01,78,93600.0,0,0
2023-09-06,P002,S02,70,84000.0,0,0
2023-09-06,P002,S03,63,75600.0,0,0
2023-09-06,P002,S04,69,82800.0,0,0
2023-09-06,P002,S05,58,69600.0,0,0
2023-09-06,P002,S06,94,99717.66,1,0
2023-09-06,P003,S01,327,114450.0,0,0
2023-09-06,P003,S02,171,59850.0,0,0
2023-09-06,P003,S03,285,99750.0,0,0
2023-09-06,P003,S04,224,78400.0,0,0
2023-09-06,P003,S05,268,93800.0,0,0
2023-09-06,P003,S06,344,84686.35,1,0
2023-09-06,P004,S01,16,136000.0,0,0
2023-09-06,P004,S02,13,110500.0,0,0
2023-09-06,P004,S03,26,176071.48,1,0
2023-09-06,P004,S04,9,76500.0,0,0
2023-09-06,P004,S05,13,110500.0,0,0
2023-09-06,P004,S06,10,85000.0,0,0
2023-09-06,P005,S01,74,136895.26,1,0
2023-09-06,P005,S02,39,85800.0,0,0
2023-09-06,P005,S03,80,135517.04,1,0
2023-09-06,P005,S04,37,81400.0,0,0
2023-09-06,P005,S05,39,85800.0,0,0
2023-09-06,P005,S06,62,100020.51,1,0
2023-09-07,P001,S01,27,121500.0,0,0
2023-09-07,P001,S02,25,112500.0,0,0
2023-09-07,P001,S03,29,130500.0,0,0
2023-09-07,P001,S04,24,108000.0,0,0
2023-09-07,P001,S05,37,147320.83,1,0
2023-09-07,P001,S06,23,103500.0,0,0
2023-09-07,P002,S01,106,112323.58,1,0
2023-09-07,P002,S02,76,91200.0,0,0
2023-09-07,P002,S03,64,76800.0,0,0
2023-09-07,P002,S04,54,64800.0,0,0
2023-09-07,P002,S05,63,75600.0,0,0
2023-09-07,P002,S06,59,70800.0,0,0
2023-09-07,P003,S01,333,116550.0,0,0
2023-09-07,P003,S02,288,100800.0,0,0
2023-09-07,P003,S03,228,79800.0,0,0
2023-09-07,P003,S04,256,89600.0,0,0
2023-09-07,P003,S05,345,104945.14,1,0
2023-09-07,P003,S06,192,67200.0,0,0
2023-09-07,P004,S01,11,93500.0,0,0
2023-09-07,P004,S02,16,136000.0,0,0
2023-09-07,P004,S03,13,110500.0,0,0
2023-09-07,P004,S04,10,85000.0,0,0
2023-09-07,P004,S05,12,102000.0,0,0
2023-09-07,P004,S06,8,68000.0,0,0
2023-09-07,P005,S01,50,110000.0,0,0
2023-09-07,P005,S02,66,113878.06,1,0
2023-09-07,P005,S03,65,113964.48,1,0
2023-09-07,P005,S04,39,85800.0,0,0
2023-09-07,P005,S05,40,88000.0,0,0
2023-09-07,P005,S06,43,94600.0,0,0
2023-09-08,P001,S01,33,148500.0,0,0
2023-09-08,P001,S02,50,208465.72,1,0
2023-09-08,P001,S03,29,130500.0,0,0
2023-09-08,P001,S04,22,99000.0,0,0
2023-09-08,P001,S05,28,126000.0,0,0
2023-09-08,P001,S06,19,85500.0,0,0
2023-09-08,P002,S01,67,80400.0,0,0
2023-09-08,P002,S02,64,76800.0,0,0
2023-09-08,P002,S03,66,79200.0,0,0
2023-09-08,P002,S04,93,90133.91,1,0
2023-09-08,P002,S05,96,108566.53,1,0
2023-09-08,P002,S06,52,62400.0,0,0
2023-09-08,P003,S01,275,96250.0,0,0
2023-09-08,P003,S02,402,111570.53,1,0
2023-09-08,P003,S03,281,98350.0,0,0
2023-09-08,P003,S04,487,139283.2,1,0
2023-09-08,P003,S05,260,91000.0,0,0
2023-09-08,P003,S06,211,73850.0,0,0
2023-09-08,P004,S01,22,175695.24,1,0
2023-09-08,P004,S02,20,152688.27,1,0
2023-09-08,P004,S03,10,85000.0,0,0
2023-09-08,P004,S04,11,93500.0,0,0
2023-09-08,P004,S05,17,132875.02,1,0
2023-09-08,P004,S06,8,68000.0,0,0
2023-09-08,P005,S01,52,114400.0,0,0
2023-09-08,P005,S02,48,105600.0,0,0
2023-09-08,P005,S03,28,61600.0,0,0
2023-09-08,P005,S04,37,81400.0,0,0
2023-09-08,P005,S05,46,101200.0,0,0
2023-09-08,P005,S06,55,103515.32,1,0
2023-09-09,P001,S01,34,153000.0,0,0
2023-09-09,P001,S02,32,144000.0,0,0
2023-09-09,P001,S03,33,148500.0,0,0
2023-09-09,P001,S04,26,117000.0,0,0
2023-09-09,P001,S05,25,112500.0,0,0
2023-09-09,P001,S06,23,103500.0,0,0
2023-09-09,P002,S01,146,133750.68,1,0
2023-09-09,P002,S02,90,108000.0,0,0
2023-09-09,P002,S03,76,91200.0,0,0
2023-09-09,P002,S04,103,113767.45,1,0
2023-09-09,P002,S05,73,87600.0,0,0
2023-09-09,P002,S06,68,81600.0,0,0
2023-09-09,P003,S01,365,127750.0,0,0
2023-09-09,P003,S02,420,103423.18,1,0
2023-09-09,P003,S03,369,129150.0,0,0
2023-09-09,P003,S04,279,97650.0,0,0
2023-09-09,P003,S05,292,102200.0,0,0
2023-09-09,P003,S06,386,112713.26,1,0
2023-09-09,P004,S01,12,102000.0,0,0
2023-09-09,P004,S02,14,119000.0,0,0
2023-09-09,P004,S03,26,162211.24,1,0
2023-09-09,P004,S04,10,85000.0,0,0
2023-09-09,P004,S05,13,110500.0,0,0
2023-09-09,P004,S06,10,85000.0,0,0
2023-09-09,P005,S01,73,135225.34,1,0
2023-09-09,P005,S02,72,128797.4,1,0
2023-09-09,P005,S03,52,114400.0,0,0
2023-09-09,P005,S04,43,94600.0,0,0
2023-09-09,P005,S05,38,83600.0,0,0
2023-09-09,P005,S06,33,72600.0,0,0
2023-09-10,P001,S01,55,214700.39,1,0
2023-09-10,P001,S02,35,157500.0,0,0
